"","tweet_id","created_at","from","to","text","num","num_b"
"11537","1782431723470385474",2024-04-22,"1065215455219105792","16343974","RT : 🚨 BREAKING NEWS: Apprenticeships offer graduate beating salaries with no student debt!

This article in  tod…",0,0
"11538","1782431194807677132",2024-04-22,"1374928502219231233","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11539","1782431174272381376",2024-04-22,"344178279","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11540","1782428858592972964",2024-04-22,"253194594","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11541","1782428485408915599",2024-04-22,"1585986888237711363","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11542","1782427668207501814",2024-04-22,"57387727","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11543","1782426880190067032",2024-04-22,"1712826428494880768","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11544","1782426508788973683",2024-04-22,"1754819416305631232","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11545","1782426190864666854",2024-04-22,"1397177190802993154","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11546","1782424561910173903",2024-04-22,"334694005","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11547","1782424234238615783",2024-04-22,"941906937851011072","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11548","1782423270278529047",2024-04-22,"1111323996136574981","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11549","1782422950462857619",2024-04-22,"2786820917","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11550","1782422721495765112",2024-04-22,"117723397","19758148","RT : 🚨 BREAKING NEWS: Apprenticeships offer graduate beating salaries with no student debt!

This article in  tod…",0,0
"11551","1782422721495765112",2024-04-22,"117723397","16343974","RT : 🚨 BREAKING NEWS: Apprenticeships offer graduate beating salaries with no student debt!

This article in  tod…",0,0
"11552","1782421603231363304",2024-04-22,"22474050","19758148","RT : 🚨 BREAKING NEWS: Apprenticeships offer graduate beating salaries with no student debt!

This article in  tod…",0,0
"11553","1782421603231363304",2024-04-22,"22474050","16343974","RT : 🚨 BREAKING NEWS: Apprenticeships offer graduate beating salaries with no student debt!

This article in  tod…",0,0
"11554","1782421397425512880",2024-04-22,"317144069","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11555","1782420758423069084",2024-04-22,"3123586961","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11556","1782419682265346105",2024-04-22,"242286812","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11557","1782419657456066774",2024-04-22,"1722593241374113792","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11558","1782418221582147949",2024-04-22,"2827118667","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11559","1782414852809486702",2024-04-22,"528246046","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11560","1782414685217960073",2024-04-22,"462982647","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11561","1782412455949348943",2024-04-22,"4735650435","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11562","1782412349455925422",2024-04-22,"1656109493506265091","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11563","1782412293654839518",2024-04-22,"380218190","19758148","RT : 🚨 BREAKING NEWS: Apprenticeships offer graduate beating salaries with no student debt!

This article in  tod…",0,0
"11564","1782412293654839518",2024-04-22,"380218190","16343974","RT : 🚨 BREAKING NEWS: Apprenticeships offer graduate beating salaries with no student debt!

This article in  tod…",0,0
"11565","1782411326423179674",2024-04-22,"1027341209310621697","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11566","1782407959152386545",2024-04-22,"1726731637139124225","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11567","1782407705170174464",2024-04-22,"1420054597222256642","19758148","RT : 🚨 BREAKING NEWS: Apprenticeships offer graduate beating salaries with no student debt!

This article in  tod…",0,0
"11568","1782407705170174464",2024-04-22,"1420054597222256642","16343974","RT : 🚨 BREAKING NEWS: Apprenticeships offer graduate beating salaries with no student debt!

This article in  tod…",0,0
"11569","1782407241783538128",2024-04-22,"969970303333027840","19758148","RT : 🚨 BREAKING NEWS: Apprenticeships offer graduate beating salaries with no student debt!

This article in  tod…",0,0
"11570","1782407241783538128",2024-04-22,"969970303333027840","16343974","RT : 🚨 BREAKING NEWS: Apprenticeships offer graduate beating salaries with no student debt!

This article in  tod…",0,0
"11571","1782406354960810360",2024-04-22,"940496092000669697","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11572","1782406316188934263",2024-04-22,"1236321353822638080","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11573","1782405746203709534",2024-04-22,"833815586530541568","19758148","RT : 🚨 BREAKING NEWS: Apprenticeships offer graduate beating salaries with no student debt!

This article in  tod…",0,0
"11574","1782405746203709534",2024-04-22,"833815586530541568","16343974","RT : 🚨 BREAKING NEWS: Apprenticeships offer graduate beating salaries with no student debt!

This article in  tod…",0,0
"11575","1782404757295968610",2024-04-22,"272385974","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11576","1782403913846530429",2024-04-22,"15157283","19758148","RT : 🚨 BREAKING NEWS: Apprenticeships offer graduate beating salaries with no student debt!

This article in  tod…",0,0
"11577","1782403913846530429",2024-04-22,"15157283","16343974","RT : 🚨 BREAKING NEWS: Apprenticeships offer graduate beating salaries with no student debt!

This article in  tod…",0,0
"11578","1782403897065406841",2024-04-22,"1431566537500938245","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11579","1782399983930466404",2024-04-22,"48988376","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11580","1782399414478266758",2024-04-22,"250509626","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11581","1782398683444924676",2024-04-22,"1779170731441438720","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11582","1782398061743870022",2024-04-22,"1587012262585405443","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11583","1782397917816340726",2024-04-22,"497955839","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11584","1782397547375694323",2024-04-22,"1063228462184493056","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11585","1782396229978095881",2024-04-22,"902191677263183873","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11586","1782394559680385319",2024-04-22,"806623254102364160","19758148","RT : 🚨 BREAKING NEWS: Apprenticeships offer graduate beating salaries with no student debt!

This article in  tod…",0,0
"11587","1782394559680385319",2024-04-22,"806623254102364160","16343974","RT : 🚨 BREAKING NEWS: Apprenticeships offer graduate beating salaries with no student debt!

This article in  tod…",0,0
"11588","1782393380762186021",2024-04-22,"1164874203125952512","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11589","1782393060048900451",2024-04-22,"338644244","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11590","1782391518558654911",2024-04-22,"600704106","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11591","1782391339281190987",2024-04-22,"1086668950191116288","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11592","1782388154244141470",2024-04-22,"160918298","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11593","1782386935698202673",2024-04-22,"24271582","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11594","1782386293286338930",2024-04-22,"1674908470943051776","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11595","1782385919196361109",2024-04-22,"1667308437464842240","1571393170864500736","RT :  Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to m…",1,1
"11596","1782385919196361109",2024-04-22,"1667308437464842240","91416107","RT :  Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to m…",1,1
"11597","1782384836105163097",2024-04-22,"844707142246580226","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11598","1782384613161071085",2024-04-22,"137775821","19758148","RT : 🚨 BREAKING NEWS: Apprenticeships offer graduate beating salaries with no student debt!

This article in  tod…",0,0
"11599","1782384613161071085",2024-04-22,"137775821","16343974","RT : 🚨 BREAKING NEWS: Apprenticeships offer graduate beating salaries with no student debt!

This article in  tod…",0,0
"11600","1782384000419688772",2024-04-22,"1571393170864500736","91416107"," Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to meet their demands to divest from Israel, the student body continues the fight with its Gaza solidarity encampment.

These students are teaching and leading ppl all right…  ",5,1
"11601","1782383260804186578",2024-04-22,"1164167586608754689","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11602","1782382708611572052",2024-04-22,"42824244","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11603","1782382591930438119",2024-04-22,"959712798602219520","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11604","1782379886042022286",2024-04-22,"1146423646694641665","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11605","1782372665136722008",2024-04-22,"19697364","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11606","1782372538518999504",2024-04-22,"1366805433302867974","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11607","1782370895970844879",2024-04-22,"3370922002","19758148","RT : 🚨 BREAKING NEWS: Apprenticeships offer graduate beating salaries with no student debt!

This article in  tod…",0,0
"11608","1782370895970844879",2024-04-22,"3370922002","16343974","RT : 🚨 BREAKING NEWS: Apprenticeships offer graduate beating salaries with no student debt!

This article in  tod…",0,0
"11609","1782370547315433635",2024-04-22,"1613100188817821696","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11610","1782370392100765910",2024-04-22,"1762808362519896065","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11611","1782369811445825610",2024-04-22,"1059777709","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11612","1782369347182240192",2024-04-22,"167960359","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11613","1782363050000957819",2024-04-22,"1522800313106898944","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11614","1782361481687773582",2024-04-22,"1716603698518835200","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11615","1782360397791511025",2024-04-22,"956886548322177025","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11616","1782357189812011050",2024-04-22,"1400046735536398340","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11617","1782356977689006111",2024-04-22,"1525599271227097089","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11618","1782356701569581208",2024-04-22,"61926206","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11619","1782356070368702520",2024-04-22,"21264039","19758148","RT : 🚨 BREAKING NEWS: Apprenticeships offer graduate beating salaries with no student debt!

This article in  tod…",0,0
"11620","1782356070368702520",2024-04-22,"21264039","16343974","RT : 🚨 BREAKING NEWS: Apprenticeships offer graduate beating salaries with no student debt!

This article in  tod…",0,0
"11621","1782351768971583734",2024-04-22,"2928142651","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11622","1782349073279824215",2024-04-22,"1292535143878385664","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11623","1782348871961567707",2024-04-22,"25705151","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11624","1782348661227213255",2024-04-22,"19405733","19758148","RT : 🚨 BREAKING NEWS: Apprenticeships offer graduate beating salaries with no student debt!

This article in  tod…",0,0
"11625","1782348661227213255",2024-04-22,"19405733","16343974","RT : 🚨 BREAKING NEWS: Apprenticeships offer graduate beating salaries with no student debt!

This article in  tod…",0,0
"11626","1782348367797883381",2024-04-22,"1761873784493993984","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11627","1782341626481775013",2024-04-22,"4914002877","19758148","RT : 🚨 BREAKING NEWS: Apprenticeships offer graduate beating salaries with no student debt!

This article in  tod…",0,0
"11628","1782341626481775013",2024-04-22,"4914002877","16343974","RT : 🚨 BREAKING NEWS: Apprenticeships offer graduate beating salaries with no student debt!

This article in  tod…",0,0
"11629","1782339636754280675",2024-04-22,"1266838696420139009","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11630","1782338369579819051",2024-04-22,"1559678286489604097","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11631","1782338344414003543",2024-04-22,"434175153","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11632","1782337209552527381",2024-04-22,"1145319804","19758148","RT : 🚨 BREAKING NEWS: Apprenticeships offer graduate beating salaries with no student debt!

This article in  tod…",0,0
"11633","1782337209552527381",2024-04-22,"1145319804","16343974","RT : 🚨 BREAKING NEWS: Apprenticeships offer graduate beating salaries with no student debt!

This article in  tod…",0,0
"11634","1782335607345221778",2024-04-22,"463984707","19758148","RT : 🚨 BREAKING NEWS: Apprenticeships offer graduate beating salaries with no student debt!

This article in  tod…",0,0
"11635","1782335607345221778",2024-04-22,"463984707","16343974","RT : 🚨 BREAKING NEWS: Apprenticeships offer graduate beating salaries with no student debt!

This article in  tod…",0,0
"11636","1782335293867065533",2024-04-22,"2202981242","19758148","RT : 🚨 BREAKING NEWS: Apprenticeships offer graduate beating salaries with no student debt!

This article in  tod…",0,0
"11637","1782335293867065533",2024-04-22,"2202981242","16343974","RT : 🚨 BREAKING NEWS: Apprenticeships offer graduate beating salaries with no student debt!

This article in  tod…",0,0
"11638","1782335168709005379",2024-04-22,"3369229629","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11639","1782335110617976983",2024-04-22,"373254153","19758148","RT : 🚨 BREAKING NEWS: Apprenticeships offer graduate beating salaries with no student debt!

This article in  tod…",0,0
"11640","1782335110617976983",2024-04-22,"373254153","16343974","RT : 🚨 BREAKING NEWS: Apprenticeships offer graduate beating salaries with no student debt!

This article in  tod…",0,0
"11641","1782334335674196453",2024-04-22,"99744940","19758148","RT : 🚨 BREAKING NEWS: Apprenticeships offer graduate beating salaries with no student debt!

This article in  tod…",0,0
"11642","1782334335674196453",2024-04-22,"99744940","16343974","RT : 🚨 BREAKING NEWS: Apprenticeships offer graduate beating salaries with no student debt!

This article in  tod…",0,0
"11643","1782333667697651783",2024-04-22,"19758148","16343974","🚨 BREAKING NEWS: Apprenticeships offer graduate beating salaries with no student debt!

This article in  today shows that graduate earnings five years after training are falling short of the wages of apprentices - and this is before you take into account the financial…  ",0,0
"11644","1782333273366265988",2024-04-22,"79422312","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11645","1782330716535275663",2024-04-22,"1138308091743653888","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11646","1782330707907366976",2024-04-22,"1754899496465473536","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11647","1782329302127956429",2024-04-22,"1615140564202291202","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11648","1782328797523566844",2024-04-22,"905143590","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11649","1782325625384014330",2024-04-22,"1142535284917252097","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11650","1782324701320147144",2024-04-22,"1712809926047703040","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11651","1782319717384163576",2024-04-22,"1203265921483075584","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11652","1782318814186598502",2024-04-22,"1609083098246905859","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11653","1782312428123856927",2024-04-22,"1505923892120072195","1217207858435186689"," The hunger strike by Yale University graduate students has ended after eight days. Despite the refusal to meet their demands, the student body continues the fight with its Gaza solidarity encampment.",4,1
"11654","1782311442454110643",2024-04-22,"1248609851594305537","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11655","1782311412892930141",2024-04-22,"882509416917909504","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11656","1782310749185949799",2024-04-22,"1726891470131474432","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11657","1782310710871003479",2024-04-22,"985555868971339776","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11658","1782310519837274266",2024-04-22,"1090151034","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11659","1782309731480334590",2024-04-22,"1762392069157556224","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11660","1782309268412109236",2024-04-22,"23021217","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11661","1782307440224014696",2024-04-22,"1392417741907365889","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11662","1782307244849414436",2024-04-22,"229789129","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11663","1782306376267763934",2024-04-22,"1662632662757150722","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11664","1782304770021077072",2024-04-22,"1773261829784870912","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11665","1782303866983264760",2024-04-22,"753453377955237888","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11666","1782303280162632107",2024-04-22,"1731749589697392640","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11667","1782301265084776639",2024-04-22,"1123084446821838848","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11668","1782300915917086774",2024-04-22,"135979268","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11669","1782300657174929696",2024-04-22,"1404055304879304706","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11670","1782300021968277750",2024-04-22,"273267939","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11671","1782299653658038761",2024-04-22,"908603510","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11672","1782298519606350209",2024-04-22,"309570860","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11673","1782296296545546377",2024-04-22,"1777283170552979456","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11674","1782294388712034468",2024-04-22,"1764176949566402560","1024937682135384065","RT : “The fight for the planet is not a personal issue, it’s a collective issue,” said Grant Miner, graduate student here represen…",2,1
"11675","1782293853719949424",2024-04-22,"837694257284677632","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11676","1782290483974385765",2024-04-22,"2502128419","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11677","1782289112239907227",2024-04-22,"1716556040425308160","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11678","1782289104853504456",2024-04-22,"408203524","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11679","1782288784295698836",2024-04-22,"1776324754569568258","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11680","1782287502394478787",2024-04-22,"149279710","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11681","1782286125094096993",2024-04-22,"749486722677964801","1695117880168235009","RT : The Yale Hunger Strike has come to an end. However, here is Miguel, a graduate student at Yale discussing his choice t…",1,1
"11682","1782285654556332242",2024-04-22,"29077136","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11683","1782284339809538124",2024-04-22,"3462792623","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11684","1782284255847920114",2024-04-22,"1538612758119231488","1041393320","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11685","1782281857159016712",2024-04-22,"398708744","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11686","1782281647523786954",2024-04-22,"77874080","1043225299322908672","RT : ‼️Breaking: The “Resolution affirming the need for a permanent ceasefire in Gaza and ceasing MIT labor support for Isr…",2,1
"11687","1782278482631778633",2024-04-22,"1588360304156614657","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11688","1782278180230893851",2024-04-22,"302611978","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11689","1782277179579248942",2024-04-22,"1037935181187829760","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11690","1782277018689720681",2024-04-22,"151318625","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11691","1782276651755155553",2024-04-22,"1343805191213244416","1470944601309528072"," I remember another encampment when I was there (graduate student unionization efforts). I'm proud of the students, and I hope the administration makes the right decision.",7,1
"11692","1782275388288455143",2024-04-22,"765865515738918912","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11693","1782274710983565393",2024-04-22,"993533973405093891","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11694","1782273737347531164",2024-04-22,"1195205614462328832","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11695","1782272135639040018",2024-04-22,"1307206386590380038","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11696","1782271786928799896",2024-04-22,"1070399995168342017","1043225299322908672","RT : ‼️Breaking: The “Resolution affirming the need for a permanent ceasefire in Gaza and ceasing MIT labor support for Isr…",2,1
"11697","1782271590937329880",2024-04-22,"49615510","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
"11698","1782270978250436781",2024-04-22,"21640050","1217207858435186689","RT : BREAKING: Yale University graduate students have ended their hunger strike after eight days.

Despite Yale’s refusal to mee…",1,1
